ZIPCODE,SCORE,CUISINE DESCRIPTION_Afghan,CUISINE DESCRIPTION_African,CUISINE DESCRIPTION_American,CUISINE DESCRIPTION_Armenian,CUISINE DESCRIPTION_Asian/Asian Fusion,CUISINE DESCRIPTION_Australian,CUISINE DESCRIPTION_Bagels/Pretzels,CUISINE DESCRIPTION_Bakery Products/Desserts,CUISINE DESCRIPTION_Bangladeshi,CUISINE DESCRIPTION_Barbecue,CUISINE DESCRIPTION_Basque,CUISINE DESCRIPTION_Bottled Beverages,CUISINE DESCRIPTION_Brazilian,CUISINE DESCRIPTION_Cajun,CUISINE DESCRIPTION_Californian,CUISINE DESCRIPTION_Caribbean,CUISINE DESCRIPTION_Chicken,CUISINE DESCRIPTION_Chilean,CUISINE DESCRIPTION_Chinese,CUISINE DESCRIPTION_Chinese/Cuban,CUISINE DESCRIPTION_Chinese/Japanese,CUISINE DESCRIPTION_Coffee/Tea,CUISINE DESCRIPTION_Continental,CUISINE DESCRIPTION_Creole,CUISINE DESCRIPTION_Creole/Cajun,CUISINE DESCRIPTION_Czech,CUISINE DESCRIPTION_Donuts,CUISINE DESCRIPTION_Eastern European,CUISINE DESCRIPTION_Egyptian,CUISINE DESCRIPTION_English,CUISINE DESCRIPTION_Ethiopian,CUISINE DESCRIPTION_Filipino,CUISINE DESCRIPTION_French,CUISINE DESCRIPTION_Frozen Desserts,CUISINE DESCRIPTION_Fruits/Vegetables,CUISINE DESCRIPTION_Fusion,CUISINE DESCRIPTION_German,CUISINE DESCRIPTION_Greek,CUISINE DESCRIPTION_Hamburgers,CUISINE DESCRIPTION_Hawaiian,CUISINE DESCRIPTION_Hotdogs,CUISINE DESCRIPTION_Hotdogs/Pretzels,CUISINE DESCRIPTION_Indian,CUISINE DESCRIPTION_Indonesian,CUISINE DESCRIPTION_Iranian,CUISINE DESCRIPTION_Irish,CUISINE DESCRIPTION_Italian,CUISINE DESCRIPTION_Japanese,CUISINE DESCRIPTION_Jewish/Kosher,"CUISINE DESCRIPTION_Juice, Smoothies, Fruit Salads",CUISINE DESCRIPTION_Korean,CUISINE DESCRIPTION_Latin American,CUISINE DESCRIPTION_Lebanese,CUISINE DESCRIPTION_Mediterranean,CUISINE DESCRIPTION_Mexican,CUISINE DESCRIPTION_Middle Eastern,CUISINE DESCRIPTION_Moroccan,CUISINE DESCRIPTION_New American,CUISINE DESCRIPTION_New French,CUISINE DESCRIPTION_Not Listed/Not Applicable,CUISINE DESCRIPTION_Nuts/Confectionary,CUISINE DESCRIPTION_Other,CUISINE DESCRIPTION_Pakistani,CUISINE DESCRIPTION_Pancakes/Waffles,CUISINE DESCRIPTION_Peruvian,CUISINE DESCRIPTION_Pizza,CUISINE DESCRIPTION_Polish,CUISINE DESCRIPTION_Portuguese,CUISINE DESCRIPTION_Russian,CUISINE DESCRIPTION_Salads,CUISINE DESCRIPTION_Sandwiches,CUISINE DESCRIPTION_Sandwiches/Salads/Mixed Buffet,CUISINE DESCRIPTION_Scandinavian,CUISINE DESCRIPTION_Seafood,CUISINE DESCRIPTION_Soul Food,CUISINE DESCRIPTION_Soups,CUISINE DESCRIPTION_Soups/Salads/Sandwiches,CUISINE DESCRIPTION_Southeast Asian,CUISINE DESCRIPTION_Southwestern,CUISINE DESCRIPTION_Spanish,CUISINE DESCRIPTION_Steakhouse,CUISINE DESCRIPTION_Tapas,CUISINE DESCRIPTION_Tex-Mex,CUISINE DESCRIPTION_Thai,CUISINE DESCRIPTION_Turkish,CUISINE DESCRIPTION_Vegan,CUISINE DESCRIPTION_Vegetarian,CRITICAL FLAG_Critical,CRITICAL FLAG_Not Applicable,CRITICAL FLAG_Not Critical,ACTION_Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,ACTION_Establishment re-opened by DOHMH.,ACTION_No violations were recorded at the time of this inspection.,ACTION_Violations were cited in the following area(s).,AVG SCORE,AVG FLAGS
10459.0,978.0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,2,10,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,45.0,2.0,32.0,1.0,5.0,1.0,72.0,12.379746835443038,0.569620253164557
10460.0,863.0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,3,0,1,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,29.0,2.0,33.0,0.0,2.0,2.0,60.0,13.484375,0.453125
10461.0,1850.0,0,0,26,0,2,0,1,5,0,0,0,2,0,0,0,2,4,0,16,0,0,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,2,7,0,0,0,0,0,0,1,6,2,0,3,0,9,0,1,6,0,0,0,0,1,0,1,0,0,0,14,0,0,0,0,7,0,0,1,0,0,1,0,0,1,0,0,3,2,0,0,0,76.0,1.0,67.0,0.0,5.0,1.0,138.0,12.847222222222221,0.5277777777777778
10462.0,1712.0,1,0,14,0,1,0,0,8,5,0,0,0,0,0,0,4,7,0,14,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,6,0,10,0,2,7,7,0,0,0,0,0,1,0,0,0,15,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,2,1,0,0,0,70.0,3.0,60.0,0.0,7.0,2.0,124.0,12.87218045112782,0.5263157894736842
10463.0,1350.0,0,0,20,0,2,0,2,3,0,0,0,0,0,0,0,0,5,0,10,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,1,0,0,0,2,3,5,0,0,8,0,0,7,1,0,0,0,0,0,4,0,1,0,13,0,0,0,0,3,1,0,1,0,0,0,0,0,4,0,0,1,2,0,0,0,59.0,1.0,53.0,0.0,3.0,1.0,109.0,11.946902654867257,0.5221238938053098
10464.0,424.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,0.0,16.0,0.0,1.0,0.0,36.0,11.45945945945946,0.5675675675675675
10465.0,859.0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,3,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36.0,0.0,33.0,0.0,2.0,0.0,67.0,12.44927536231884,0.5217391304347826
10466.0,1186.0,0,1,4,0,0,0,0,3,0,0,0,0,0,1,0,32,7,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.0,1.0,41.0,0.0,3.0,1.0,80.0,14.289156626506024,0.5
10467.0,1800.0,0,2,6,0,0,0,0,4,1,0,0,0,0,1,0,14,9,0,21,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,4,0,9,0,0,8,0,0,0,0,0,0,5,0,1,0,21,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,71.0,2.0,63.0,0.0,1.0,2.0,133.0,13.235294117647058,0.5220588235294118
10468.0,1404.0,0,0,10,0,0,0,0,8,0,1,0,1,0,0,0,0,9,0,12,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,8,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,3,1,0,2,0,0,0,1,0,2,0,0,3,0,0,0,0,55.0,0.0,44.0,0.0,2.0,0.0,97.0,14.181818181818182,0.5555555555555556
10469.0,966.0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,22,4,0,12,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,0.0,34.0,0.0,1.0,0.0,81.0,11.78048780487805,0.5853658536585366
10470.0,602.0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,10,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0.0,18.0,0.0,0.0,0.0,42.0,14.333333333333334,0.5714285714285714
10471.0,624.0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,30.0,0.0,19.0,0.0,2.0,0.0,47.0,12.73469387755102,0.6122448979591837
10472.0,1390.0,0,2,5,0,0,0,0,5,2,0,0,0,0,0,0,2,7,0,14,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,10,0,0,0,0,0,0,3,0,1,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,58.0,1.0,43.0,0.0,4.0,0.0,98.0,13.627450980392156,0.5686274509803921
10473.0,358.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,13.0,0.0,18.0,0.0,0.0,0.0,31.0,11.548387096774194,0.41935483870967744
10474.0,373.0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16.0,0.0,12.0,1.0,1.0,0.0,26.0,13.321428571428571,0.5714285714285714
10475.0,747.0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,1,2,0,2,1,2,0,0,2,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,2,1,0,0,0,29.0,1.0,30.0,0.0,1.0,0.0,59.0,12.45,0.48333333333333334
11001.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0
11004.0,353.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,0.0,14.0,0.0,1.0,0.0,28.0,12.172413793103448,0.5172413793103449
11005.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0
11040.0,170.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,0.0,9.0,0.0,1.0,0.0,14.0,11.333333333333334,0.4
11101.0,3492.0,0,0,78,0,4,0,1,7,0,0,0,1,2,0,0,1,6,0,14,0,2,23,0,0,0,0,9,2,0,1,0,0,5,0,1,0,0,3,4,0,0,0,5,0,0,3,9,10,0,1,4,15,0,1,6,0,0,0,0,1,0,3,1,0,3,10,0,0,0,1,12,6,0,1,0,0,0,1,0,3,2,0,2,5,1,0,1,143.0,1.0,127.0,0.0,7.0,1.0,263.0,12.885608856088561,0.5276752767527675
11102.0,1121.0,0,0,14,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,4,0,0,10,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,1,4,0,1,2,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,50.0,0.0,31.0,0.0,1.0,0.0,80.0,13.839506172839506,0.6172839506172839
11103.0,3019.0,1,0,35,0,2,0,1,5,0,1,0,2,2,0,0,0,6,0,8,0,0,23,0,0,1,0,3,1,3,0,0,0,0,5,0,0,1,3,4,1,0,0,3,0,0,5,4,5,0,6,1,13,0,14,11,11,3,0,0,0,0,5,0,0,0,15,0,0,0,0,3,1,0,3,0,0,0,1,0,7,0,0,1,4,2,1,0,116.0,2.0,109.0,1.0,3.0,2.0,221.0,13.299559471365638,0.5110132158590308
11104.0,1438.0,0,0,21,0,1,0,0,5,0,0,0,3,0,0,0,1,2,0,9,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,5,7,0,4,3,7,0,2,6,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,71.0,0.0,48.0,0.0,3.0,0.0,116.0,12.084033613445378,0.5966386554621849
11105.0,1716.0,1,0,27,0,1,1,1,8,0,0,0,0,1,0,0,0,2,0,3,0,0,7,0,0,0,1,5,0,0,0,0,0,1,3,0,0,0,12,1,0,0,0,1,0,0,2,8,6,0,1,0,2,0,3,2,2,0,0,0,0,0,2,0,1,1,7,0,0,1,0,3,1,0,0,0,0,0,0,1,2,2,1,3,2,0,0,0,52.0,0.0,77.0,0.0,1.0,0.0,128.0,13.30232558139535,0.40310077519379844
11106.0,2262.0,1,0,32,0,0,0,3,3,3,0,0,0,2,0,0,1,6,0,12,0,0,7,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,6,1,2,0,0,0,0,0,3,7,8,0,1,2,9,0,2,13,0,0,0,0,0,0,1,0,0,2,15,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,1,1,6,0,0,0,93.0,0.0,75.0,0.0,3.0,0.0,165.0,13.464285714285714,0.5535714285714286
11109.0,141.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,23.5,0.6666666666666666
11201.0,4814.0,0,1,89,0,6,1,5,8,0,1,0,1,0,0,0,3,5,0,13,0,1,43,1,0,0,0,4,0,0,0,1,0,6,6,0,0,2,0,8,1,1,0,3,0,0,0,18,16,2,11,4,3,1,10,9,9,0,1,0,1,0,10,1,1,0,21,1,0,0,5,9,4,0,4,2,0,1,3,0,8,0,1,7,13,0,1,1,212.0,4.0,172.0,0.0,6.0,3.0,379.0,12.407216494845361,0.5463917525773195
11203.0,1693.0,0,1,10,0,0,0,0,4,0,0,0,0,0,0,0,62,10,0,12,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,71.0,2.0,56.0,1.0,7.0,1.0,120.0,13.124031007751938,0.5503875968992248
11204.0,1743.0,0,0,8,0,2,0,0,13,0,0,0,0,0,0,0,0,1,0,30,0,3,6,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,6,4,16,2,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,64.0,1.0,65.0,0.0,1.0,1.0,128.0,13.407692307692308,0.49230769230769234
11205.0,1744.0,0,0,30,0,2,0,3,1,0,0,0,1,0,1,0,2,3,0,8,0,0,17,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,3,0,0,1,5,4,6,2,3,4,0,1,6,3,0,0,0,0,0,3,0,0,1,5,0,0,0,0,2,3,0,2,0,0,1,1,0,3,0,0,2,6,0,1,2,71.0,0.0,74.0,0.0,3.0,0.0,142.0,12.027586206896551,0.4896551724137931
11206.0,1841.0,0,1,32,0,3,1,2,4,0,0,0,4,0,0,0,2,5,0,11,0,0,12,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,0,1,2,4,1,3,0,10,0,2,11,2,0,0,0,1,0,1,0,1,0,12,0,0,0,1,1,0,0,1,0,0,0,0,0,8,0,1,2,3,0,3,0,79.0,1.0,79.0,0.0,3.0,0.0,156.0,11.578616352201259,0.4968553459119497
11207.0,1613.0,0,2,16,0,0,0,0,1,0,0,0,1,0,0,0,7,15,0,25,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,1,1,11,0,0,0,0,3,0,0,1,1,0,0,1,0,14,0,0,3,0,0,0,0,62.0,0.0,76.0,0.0,0.0,0.0,138.0,11.68840579710145,0.4492753623188406
11208.0,1444.0,0,1,6,0,0,0,0,4,4,0,0,0,0,0,0,11,10,0,17,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,10,0,1,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,1,0,0,0,0,53.0,0.0,54.0,0.0,1.0,0.0,106.0,13.495327102803738,0.4953271028037383
11209.0,2814.0,0,0,45,0,2,0,2,6,0,0,0,1,0,0,0,0,2,0,19,0,0,20,0,0,0,0,6,1,1,0,0,0,0,5,0,1,1,4,3,0,0,0,3,0,0,1,13,13,0,6,0,0,0,8,10,13,0,1,0,0,0,1,0,0,0,17,1,0,0,0,6,2,0,1,0,0,0,1,0,5,2,0,5,3,2,0,1,112.0,4.0,118.0,0.0,1.0,3.0,230.0,12.025641025641026,0.47863247863247865
11210.0,1006.0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,16,3,0,8,0,0,3,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,32.0,0.0,46.0,0.0,3.0,0.0,75.0,12.897435897435898,0.41025641025641024
11211.0,4192.0,0,0,86,0,4,0,1,9,0,1,0,4,1,0,0,0,5,0,12,1,0,33,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,5,2,2,0,5,0,0,2,15,17,9,5,6,15,0,8,21,4,0,1,0,1,0,2,0,0,2,19,0,0,0,2,3,3,0,3,1,0,0,2,0,10,2,1,5,8,0,3,4,171.0,3.0,179.0,1.0,6.0,1.0,345.0,11.875354107648725,0.48441926345609065
11212.0,1358.0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,0,5,2,0,0,0,0,4,0,0,1,0,0,0,0,50.0,1.0,56.0,0.0,4.0,0.0,103.0,12.69158878504673,0.4672897196261682
11213.0,1075.0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,26,9,0,12,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,50.0,2.0,41.0,0.0,3.0,1.0,89.0,11.559139784946236,0.5376344086021505
11214.0,2408.0,0,0,11,0,9,0,1,14,0,0,0,1,0,0,0,0,3,0,42,0,2,13,0,0,0,0,5,8,0,0,0,0,0,5,0,0,0,0,4,1,0,0,0,0,0,0,5,9,0,5,0,1,0,1,2,1,0,0,0,0,0,2,2,0,1,17,1,0,1,0,1,0,0,0,0,0,0,6,0,5,0,0,5,1,1,0,0,84.0,1.0,101.0,0.0,7.0,1.0,178.0,12.946236559139784,0.45161290322580644
11215.0,3590.0,0,0,67,0,3,0,8,11,0,2,0,2,0,0,0,3,4,0,16,0,0,37,1,0,0,0,5,1,0,1,0,0,5,3,0,0,1,2,3,0,1,0,3,1,0,1,21,12,1,5,2,7,0,5,17,2,0,0,0,0,0,1,0,0,1,23,0,0,0,1,2,1,0,3,0,1,0,3,0,1,0,1,6,6,1,1,0,165.0,3.0,137.0,0.0,7.0,3.0,295.0,11.770491803278688,0.5409836065573771
11216.0,2409.0,0,5,29,0,3,0,1,3,1,0,0,2,0,0,0,20,8,0,12,0,0,20,0,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,3,0,0,0,4,0,0,0,2,4,0,7,0,4,0,1,7,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,1,0,0,3,5,0,0,0,0,6,0,1,1,3,0,3,2,86.0,0.0,93.0,0.0,4.0,0.0,175.0,13.458100558659218,0.48044692737430167
11217.0,2688.0,0,0,64,0,5,0,1,6,0,2,0,5,0,0,0,9,4,0,11,0,0,20,0,1,0,0,2,0,0,0,1,0,1,4,0,1,1,2,9,2,6,2,5,0,0,1,8,10,0,2,2,6,0,4,9,3,0,0,1,0,1,3,0,0,0,15,0,0,0,0,5,1,0,2,3,1,1,2,0,1,0,0,3,5,0,2,1,127.0,7.0,122.0,0.0,5.0,7.0,244.0,10.5,0.49609375
11218.0,1715.0,1,0,19,0,2,0,0,1,5,0,0,0,0,0,0,1,2,0,10,0,0,8,0,0,0,0,3,0,0,0,0,0,1,5,0,0,1,0,3,0,0,0,2,0,0,0,4,3,11,1,0,2,0,0,9,7,1,0,0,0,0,0,3,0,0,11,0,0,2,0,1,0,0,1,0,0,0,0,0,4,0,0,3,6,1,0,0,66.0,1.0,67.0,0.0,9.0,0.0,125.0,12.798507462686567,0.4925373134328358
11219.0,1359.0,0,0,5,0,1,0,1,11,0,1,0,0,0,0,0,0,1,0,22,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,18,0,0,2,0,0,7,0,0,0,0,0,0,1,0,0,0,5,0,0,2,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,53.0,1.0,41.0,0.0,2.0,1.0,92.0,14.305263157894737,0.5578947368421052
11220.0,4283.0,0,0,17,0,11,0,1,30,0,2,0,2,0,0,0,1,6,0,125,1,1,22,0,0,0,0,5,0,1,0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,3,0,5,0,10,1,8,0,4,20,8,0,0,0,0,0,4,0,0,2,11,0,0,0,0,2,0,0,2,0,0,1,4,0,11,0,1,5,2,0,0,0,175.0,3.0,162.0,0.0,11.0,2.0,327.0,12.597058823529412,0.5147058823529411
11221.0,1509.0,0,0,21,0,1,0,0,3,0,0,0,1,1,1,0,3,7,0,12,0,0,12,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,7,0,1,6,1,0,0,0,0,1,4,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,1,4,1,0,2,0,63.0,0.0,62.0,0.0,3.0,0.0,122.0,12.072,0.504
11222.0,2540.0,0,0,55,0,7,0,2,6,0,0,0,5,0,0,1,0,2,0,6,0,0,29,1,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,2,0,0,1,6,11,0,2,4,0,0,7,10,0,0,0,0,0,0,3,0,0,0,14,11,1,0,0,4,1,0,3,0,0,0,1,0,2,1,1,1,5,0,2,1,129.0,2.0,86.0,0.0,4.0,0.0,213.0,11.705069124423963,0.5944700460829493
11223.0,1846.0,0,0,16,0,1,0,3,2,0,0,0,0,0,0,0,0,6,0,17,0,0,10,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,28,4,0,2,0,4,10,6,0,0,0,0,0,2,0,0,1,8,0,0,7,0,2,0,0,3,0,0,1,1,0,1,0,0,2,0,4,0,1,68.0,1.0,89.0,0.0,8.0,0.0,150.0,11.683544303797468,0.43037974683544306
11224.0,1361.0,0,0,24,0,1,0,1,0,0,0,0,1,0,0,0,2,5,0,7,0,0,3,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,0,0,1,0,0,3,0,1,0,2,1,0,0,0,0,0,0,7,0,1,0,10,0,0,1,0,1,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,46.0,1.0,46.0,1.0,4.0,1.0,87.0,14.634408602150538,0.4946236559139785
11225.0,1669.0,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,19,4,0,12,0,0,8,0,2,0,0,4,1,0,0,0,0,1,3,0,0,1,0,4,0,0,0,1,0,0,1,1,2,6,4,1,1,0,1,4,1,0,1,1,0,0,2,0,0,0,9,0,0,0,0,1,0,0,2,3,0,0,0,0,3,1,2,0,1,0,0,3,55.0,0.0,75.0,0.0,4.0,0.0,126.0,12.838461538461539,0.4230769230769231
